Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,HourlyRate,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,OverTime,PercentSalaryHike,WorkLifeBalance,MonthlyIncome,TrainingTimesLastYear,NumCompaniesWorked,MaritalStatus,PerformanceRating,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsInCurrentRole,YearsWithCurrManager,TWYears_zscore,YearsAtCompany_zscore,YearsInCurrentRole_zscore,YearsWithCurrManager_zscore,YearsSinceLastPromotion_zscore,Cluster
39.0,Yes,2,Sales,Near,4,Other,81,4,0,2,3,Yes,14,3,2232.0,1.0,3,2,3.0,5,3.0,0,0,0,-0.8214639956597276,-0.5442844208578362,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
41.0,No,2,Research & Development,Near,3,Medical,49,3,0,1,4,No,14,2,13591.0,3.0,0,2,3.0,12,1.0,6,7,7,0.08200485935565012,-1.0576076076914387,0.7570021353344899,0.7985960322954003,1.175542764579839,1
54.0,No,2,Research & Development,Near,2,Medical,57,2,0,2,4,No,14,4,13549.0,5.0,1,1,3.0,15,5.0,4,10,13,0.4692057972193834,-0.03096123402423368,1.5861809006896104,2.482341135068505,0.5561433808593677,1
56.0,No,2,Research & Development,Near,3,Technical Degree,59,3,0,3,3,No,13,3,4257.0,3.0,1,0,3.0,17,2.0,12,14,8,0.7273397557952056,-0.8009460142746375,2.6917525878297717,1.079220216090918,3.033740915741253,2
43.0,No,2,Sales,Near,4,Marketing,73,3,0,3,3,Yes,14,3,5197.0,2.0,0,0,3.0,9,4.0,2,7,7,-0.30519607850808317,-0.28762282744103496,0.7570021353344899,0.7985960322954003,-0.06325600286110364,2
37.11526232114468,No,2,Research & Development,Very far,3,Life Sciences,46,2,0,2,3,No,17,2,9980.0,1.0,1,1,3.0,10,10.0,6,9,8,-0.1761290992201721,1.2523467330597726,1.3097879789045703,1.079220216090918,1.175542764579839,2
26.0,No,2,Research & Development,Near,1,Medical,59,4,0,1,4,Yes,11,3,2966.0,2.0,1,0,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
20.0,Yes,1,Research & Development,Far,3,Other,81,1,0,2,3,No,14,2,2926.0,5.0,7,0,3.0,9,1.0,0,0,0,-0.30519607850808317,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
38.0,No,1,Sales,Far,5,Marketing,89,4,0,2,1,No,16,3,2440.0,3.0,4,1,4.0,6,4.0,0,0,0,-0.6923970163718165,-0.28762282744103496,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
29.0,No,1,Research & Development,Near,4,Life Sciences,45,3,0,2,2,No,15,3,7918.0,5.0,6,0,3.0,12,11.0,0,0,0,0.08200485935565012,1.509008326476574,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
35.0,No,2,Research & Development,Far,2,Technical Degree,82,4,0,4,2,No,16,2,10388.0,3.0,3,2,3.0,29,16.0,0,2,3,2.2761435072501386,2.7923162935605808,-0.6249624735907111,-0.32390070288666994,-0.682655386581575,2
32.0,No,1,Research & Development,Very far,3,Medical,42,3,0,1,4,No,11,1,2432.0,2.0,1,1,3.0,5,4.0,0,2,2,-0.8214639956597276,-0.28762282744103496,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
38.0,No,2,Research & Development,Far,1,Life Sciences,91,2,0,1,1,No,14,4,5197.0,3.0,0,1,4.0,6,6.0,1,0,4,-0.6923970163718165,0.22570035939256758,-1.1777483171607914,-0.04327651909115238,-0.37295569472133927,0
27.0,No,2,Sales,Near,4,Marketing,48,3,0,3,4,No,19,3,4227.0,2.0,1,1,3.0,14,3.0,5,10,7,0.3401388179314723,-0.5442844208578362,1.5861809006896104,0.7985960322954003,0.8658430727196034,0
37.11526232114468,No,1,Research & Development,Near,3,Technical Degree,45,4,0,1,3,No,16,3,4286.0,4.0,2,1,3.0,4,1.0,2,2,2,-0.9505309749476386,-1.0576076076914387,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
29.0,No,2,Research & Development,Near,3,Medical,63,1,0,1,3,No,19,3,2532.0,5.0,2,1,3.0,18,4.0,0,4,3,0.8564067350831167,-0.28762282744103496,-0.0721766300206307,-0.32390070288666994,-0.682655386581575,0
40.0,Yes,2,Research & Development,Near,3,Medical,60,2,0,1,2,No,17,3,5677.0,4.0,0,2,3.0,4,4.0,1,2,2,-0.9505309749476386,-0.28762282744103496,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,2
32.0,No,2,Research & Development,Near,3,Medical,37,4,0,1,4,No,14,4,2370.0,4.0,4,0,3.0,7,7.0,2,4,2,-0.5633300370839054,0.4823619528093689,-0.0721766300206307,-0.6045248866821875,-0.06325600286110364,0
37.11526232114468,No,2,Research & Development,Near,4,Life Sciences,61,4,0,2,1,No,11,4,5238.0,3.0,2,0,3.0,16,1.0,0,0,0,0.5982727765072945,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
37.0,Yes,2,Research & Development,Near,4,Medical,85,3,0,2,2,No,15,2,5197.0,5.0,2,1,3.0,11,1.0,7,2,7,-0.04706211993226098,-1.0576076076914387,-0.6249624735907111,0.7985960322954003,1.4852424564400748,0
38.0,No,2,Sales,Near,1,Medical,75,4,0,2,4,Yes,12,2,7756.0,6.0,3,1,3.0,9,5.0,0,2,1,-0.30519607850808317,-0.03096123402423368,-0.6249624735907111,-0.8851490704777051,-0.682655386581575,2
39.0,No,0,Research & Development,Far,1,Medical,40,4,0,1,4,No,13,4,3646.0,2.0,1,1,4.0,11,1.0,3,8,10,-0.04706211993226098,-1.0576076076914387,1.03339505711953,1.640468583681953,0.24644368899913202,0
37.11526232114468,No,2,Sales,Near,4,Marketing,56,4,0,3,4,No,14,4,10231.0,3.0,3,2,3.0,23,21.0,15,7,17,1.5017416315226721,4.075624260644587,0.7570021353344899,3.6048378702505754,3.96283999132196,2
39.0,No,2,Research & Development,Near,3,Life Sciences,70,3,0,2,2,No,15,2,17123.0,4.0,9,2,3.0,9,9.0,0,4,3,-0.30519607850808317,0.9956851396429715,-0.0721766300206307,-0.32390070288666994,-0.682655386581575,1
45.0,No,2,Research & Development,Near,3,Medical,75,2,0,1,2,Yes,20,2,4477.0,3.0,4,1,3.0,9,3.0,0,0,0,-0.30519607850808317,-0.5442844208578362,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
31.0,No,2,Sales,Near,4,Medical,62,2,0,2,2,No,12,3,1129.0,4.0,5,1,3.0,5,1.0,0,0,0,-0.8214639956597276,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
37.11526232114468,No,0,Research & Development,Near,2,Life Sciences,54,3,0,1,1,No,25,3,11713.0,3.0,1,2,3.0,1,1.0,0,1,0,-1.337731912811372,-1.0576076076914387,-0.9013553953757513,-1.1657732542732226,-0.682655386581575,2
40.0,No,2,Sales,Very far,3,Life Sciences,41,1,0,2,3,No,18,3,4448.0,3.0,2,1,3.0,6,6.0,2,2,2,-0.6923970163718165,0.22570035939256758,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
37.11526232114468,No,2,Research & Development,Far,3,Life Sciences,35,2,0,1,4,No,12,3,5197.0,3.0,1,1,4.0,10,9.0,8,9,7,-0.1761290992201721,0.9956851396429715,1.3097879789045703,0.7985960322954003,1.7949421483003105,0
36.0,No,1,Research & Development,Near,3,Technical Degree,59,2,0,3,4,No,17,4,9738.0,6.0,4,2,3.0,12,9.0,1,5,2,0.08200485935565012,0.9956851396429715,0.2042162917644095,-0.6045248866821875,-0.37295569472133927,2
55.0,No,2,Research & Development,Very far,1,Life Sciences,67,4,0,1,3,No,22,3,16659.0,2.0,1,0,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,1
52.0,No,2,Sales,Near,4,Marketing,54,4,0,1,2,No,15,3,3149.0,3.0,7,1,4.0,4,4.0,2,2,2,-0.9505309749476386,-0.28762282744103496,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,2
28.0,Yes,2,Research & Development,Near,3,Life Sciences,66,4,0,1,4,Yes,18,3,2377.0,2.0,1,2,3.0,1,1.0,1,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.37295569472133927,0
46.0,No,0,Research & Development,Near,2,Life Sciences,97,4,0,2,2,No,13,3,5258.0,2.0,7,0,3.0,18,1.0,0,2,2,0.8564067350831167,-1.0576076076914387,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,2
31.0,No,1,Research & Development,Near,4,Technical Degree,78,4,0,1,1,No,16,3,7446.0,2.0,0,2,3.0,10,10.0,0,7,7,-0.1761290992201721,1.2523467330597726,0.7570021353344899,0.7985960322954003,-0.682655386581575,0
33.0,No,1,Sales,Far,2,Life Sciences,90,4,0,4,4,No,13,4,4302.0,3.0,3,1,3.0,26,3.0,1,3,1,1.8889425693864055,-0.5442844208578362,-0.3485695518056709,-0.8851490704777051,-0.37295569472133927,0
34.0,No,2,Sales,Near,1,Life Sciences,61,2,0,2,4,No,13,4,2929.0,3.0,6,1,3.0,8,8.0,1,4,2,-0.4342630577959943,0.7390235462261702,-0.0721766300206307,-0.6045248866821875,-0.37295569472133927,0
35.0,No,2,Sales,Very far,1,Medical,36,2,0,2,3,No,21,3,2559.0,3.0,1,1,3.0,9,6.0,5,8,8,-0.30519607850808317,0.22570035939256758,1.03339505711953,1.079220216090918,0.8658430727196034,0
34.0,No,2,Research & Development,Very far,3,Medical,56,2,0,2,4,No,19,3,6500.0,1.0,4,2,3.0,16,3.0,0,0,0,0.5982727765072945,-0.5442844208578362,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
46.0,No,2,Research & Development,Near,3,Life Sciences,73,1,0,5,2,Yes,19,2,17048.0,3.0,3,1,4.0,28,5.0,0,3,7,2.1470765279622275,-0.03096123402423368,-0.3485695518056709,0.7985960322954003,-0.682655386581575,1
37.11526232114468,No,2,Sales,Near,2,Life Sciences,56,4,0,2,4,No,14,3,2220.0,3.0,7,2,3.0,16,1.0,1,3,10,0.5982727765072945,-1.0576076076914387,-0.3485695518056709,1.640468583681953,-0.37295569472133927,0
27.0,No,2,Research & Development,Near,1,Medical,79,1,0,1,3,No,18,3,5197.0,5.0,1,2,3.0,2,2.0,0,2,2,-1.208664933523461,-0.8009460142746375,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
47.0,No,2,Research & Development,Near,3,Life Sciences,96,3,0,1,4,No,11,2,19658.0,3.0,1,1,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,1
35.0,Yes,2,Sales,Near,1,Technical Degree,62,1,0,1,2,Yes,16,3,8606.0,3.0,1,2,3.0,6,6.0,1,3,4,-0.6923970163718165,0.22570035939256758,-0.3485695518056709,-0.04327651909115238,-0.37295569472133927,2
37.0,No,2,Research & Development,Near,4,Life Sciences,88,4,0,2,3,No,14,3,4777.0,3.0,9,1,3.0,14,1.0,0,0,0,0.3401388179314723,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
37.11526232114468,No,2,Research & Development,Very far,2,Life Sciences,37,4,0,2,3,No,12,3,2187.0,5.0,1,2,3.0,20,5.0,3,9,7,1.1145406936589388,-0.03096123402423368,1.3097879789045703,0.7985960322954003,0.24644368899913202,0
33.0,Yes,1,Sales,Near,4,Life Sciences,50,2,0,1,3,No,12,3,5376.0,3.0,1,2,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
31.0,No,2,Research & Development,Far,3,Other,47,2,0,3,4,Yes,14,3,4306.0,5.0,1,0,3.0,10,10.0,0,8,7,-0.1761290992201721,1.2523467330597726,1.03339505711953,0.7985960322954003,-0.682655386581575,0
37.11526232114468,No,2,Sales,Far,3,Marketing,96,3,0,3,2,No,15,2,8686.0,2.0,0,1,4.0,12,8.0,6,9,9,0.08200485935565012,0.7390235462261702,1.3097879789045703,1.3598443998864354,1.175542764579839,2
37.0,No,2,Sales,Far,2,Technical Degree,92,2,0,3,4,No,14,3,2782.0,3.0,0,1,3.0,10,5.0,2,7,8,-0.1761290992201721,-0.03096123402423368,0.7570021353344899,1.079220216090918,-0.06325600286110364,0
35.0,No,1,Research & Development,Very far,4,Life Sciences,84,3,0,1,1,No,14,2,4614.0,0.0,1,1,3.0,10,4.0,1,6,4,-0.1761290992201721,-0.28762282744103496,0.4806092135494497,-0.04327651909115238,-0.37295569472133927,0
34.0,No,2,Research & Development,Near,4,Life Sciences,60,3,0,1,3,No,14,3,2311.0,3.0,1,0,3.0,7,3.0,1,7,7,-0.5633300370839054,-0.5442844208578362,0.7570021353344899,0.7985960322954003,-0.37295569472133927,0
40.0,No,2,Research & Development,Near,4,Other,73,4,0,2,2,Yes,22,3,5197.0,2.0,4,1,4.0,15,4.0,0,0,0,0.4692057972193834,-0.28762282744103496,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
54.0,Yes,2,Human Resources,Very far,1,Human Resources,58,4,0,1,3,No,11,3,10739.0,2.0,1,1,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
30.0,Yes,1,Research & Development,Far,1,Life Sciences,79,3,0,1,4,Yes,11,2,6696.0,5.0,1,1,3.0,1,1.0,0,1,0,-1.337731912811372,-1.0576076076914387,-0.9013553953757513,-1.1657732542732226,-0.682655386581575,0
40.0,Yes,1,Research & Development,Near,3,Life Sciences,54,1,0,1,1,Yes,23,4,6323.0,3.0,2,2,3.0,11,10.0,0,0,0,-0.04706211993226098,1.2523467330597726,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
48.0,No,2,Research & Development,Far,4,Life Sciences,34,3,0,2,2,No,14,3,4051.0,3.0,6,2,3.0,19,9.0,0,7,9,0.9854737143710278,0.9956851396429715,0.7570021353344899,1.3598443998864354,-0.682655386581575,2
37.11526232114468,No,2,Research & Development,Far,2,Medical,57,4,0,2,1,No,11,3,3936.0,2.0,1,0,3.0,5,5.0,1,2,3,-0.8214639956597276,-0.03096123402423368,-0.6249624735907111,-0.32390070288666994,-0.37295569472133927,0
38.0,No,2,Sales,Far,3,Life Sciences,38,4,0,4,3,No,11,3,4028.0,2.0,1,2,3.0,10,7.0,6,8,0,-0.1761290992201721,0.4823619528093689,1.03339505711953,-1.1657732542732226,1.175542764579839,0
35.0,No,2,Research & Development,Near,4,Life Sciences,64,2,0,1,3,No,12,3,2506.0,0.0,4,2,3.0,7,2.0,2,2,0,-0.5633300370839054,-0.8009460142746375,-0.6249624735907111,-1.1657732542732226,-0.06325600286110364,0
47.0,No,2,Sales,Near,4,Marketing,45,2,0,2,1,No,13,4,10333.0,4.0,7,2,3.0,9,9.0,1,4,5,-0.30519607850808317,0.9956851396429715,-0.0721766300206307,0.23734766470436516,-0.37295569472133927,2
42.0,No,0,Research & Development,Near,2,Other,93,4,0,5,4,No,22,3,5265.0,5.0,8,2,3.0,24,5.0,0,0,1,1.6308086108105833,-0.03096123402423368,-1.1777483171607914,-0.8851490704777051,-0.682655386581575,2
31.0,No,2,Research & Development,Far,2,Other,46,4,0,2,2,Yes,13,3,16422.0,3.0,4,1,3.0,10,3.0,0,3,3,-0.1761290992201721,-0.5442844208578362,-0.3485695518056709,-0.32390070288666994,-0.682655386581575,1
47.0,Yes,2,Sales,Far,4,Marketing,67,4,0,2,3,Yes,18,2,4591.0,4.0,0,1,3.0,5,5.0,3,2,2,-0.8214639956597276,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,0.24644368899913202,2
27.0,No,1,Research & Development,Near,3,Life Sciences,56,1,0,1,3,No,13,2,2863.0,2.0,6,1,3.0,10,1.0,1,2,3,-0.1761290992201721,-1.0576076076914387,-0.6249624735907111,-0.32390070288666994,-0.37295569472133927,0
39.0,No,2,Research & Development,Near,1,Technical Degree,32,1,0,1,4,Yes,13,3,8376.0,3.0,1,2,3.0,6,2.0,1,3,3,-0.6923970163718165,-0.8009460142746375,-0.3485695518056709,-0.32390070288666994,-0.37295569472133927,2
37.0,No,2,Sales,Near,3,Marketing,54,3,0,2,2,No,21,3,4107.0,3.0,5,1,3.0,14,5.0,1,4,4,0.3401388179314723,-0.03096123402423368,-0.0721766300206307,-0.04327651909115238,-0.37295569472133927,0
29.0,No,2,Sales,Very far,4,Life Sciences,32,1,0,2,3,No,19,3,5561.0,5.0,6,1,3.0,10,6.0,1,2,2,-0.1761290992201721,0.22570035939256758,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,0
32.0,No,2,Research & Development,Far,3,Life Sciences,49,4,0,1,2,No,13,2,5175.0,3.0,1,2,3.0,6,5.0,1,2,3,-0.6923970163718165,-0.03096123402423368,-0.6249624735907111,-0.32390070288666994,-0.37295569472133927,0
45.0,No,2,Sales,Far,3,Life Sciences,80,4,0,3,3,No,13,1,5197.0,2.0,3,1,4.0,10,5.0,0,3,2,-0.1761290992201721,-0.03096123402423368,-0.3485695518056709,-0.6045248866821875,-0.682655386581575,2
46.0,Yes,2,Research & Development,Near,3,Life Sciences,55,1,0,1,3,Yes,16,3,8926.0,2.0,1,1,4.0,6,6.0,1,3,2,-0.6923970163718165,0.22570035939256758,-0.3485695518056709,-0.6045248866821875,-0.37295569472133927,2
32.0,Yes,2,Sales,Far,3,Marketing,69,1,0,2,1,No,15,3,6162.0,3.0,5,2,3.0,6,6.0,0,2,2,-0.6923970163718165,0.22570035939256758,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
43.0,No,1,Sales,Far,3,Life Sciences,80,3,0,2,2,No,11,3,2455.0,5.0,0,1,3.0,10,8.0,7,8,7,-0.1761290992201721,0.7390235462261702,1.03339505711953,0.7985960322954003,1.4852424564400748,0
30.0,No,2,Research & Development,Near,4,Medical,80,1,0,3,4,Yes,18,3,6118.0,2.0,2,0,3.0,15,10.0,0,2,2,0.4692057972193834,1.2523467330597726,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
35.0,No,2,Sales,Near,2,Technical Degree,92,2,0,2,3,No,21,3,2022.0,3.0,1,1,3.0,10,10.0,4,8,8,-0.1761290992201721,1.2523467330597726,1.03339505711953,1.079220216090918,0.5561433808593677,0
50.0,Yes,0,Research & Development,Near,1,Medical,83,2,0,1,1,No,11,3,6347.0,3.0,2,2,3.0,8,8.0,1,2,3,-0.4342630577959943,0.7390235462261702,-0.6249624735907111,-0.32390070288666994,-0.37295569472133927,2
30.0,No,2,Sales,Near,1,Marketing,52,1,0,4,3,No,12,3,11416.0,4.0,3,1,3.0,23,8.0,4,9,9,1.5017416315226721,0.7390235462261702,1.3097879789045703,1.3598443998864354,0.5561433808593677,2
43.0,Yes,2,Research & Development,Far,3,Technical Degree,38,3,0,1,3,Yes,16,3,9985.0,1.0,9,1,3.0,6,1.0,0,0,0,-0.6923970163718165,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
28.0,Yes,2,Sales,Near,3,Medical,49,3,0,1,3,No,13,2,5197.0,3.0,1,2,3.0,2,1.0,0,2,2,-1.208664933523461,-1.0576076076914387,-0.6249624735907111,-0.6045248866821875,-0.682655386581575,0
40.0,No,2,Research & Development,Near,3,Medical,79,3,0,1,3,Yes,15,2,5197.0,2.0,1,0,3.0,1,1.0,0,1,1,-1.337731912811372,-1.0576076076914387,-0.9013553953757513,-0.8851490704777051,-0.682655386581575,2
54.0,No,2,Research & Development,Near,4,Other,98,1,0,2,4,No,23,3,17328.0,3.0,3,2,3.0,14,14.0,0,0,0,0.3401388179314723,2.278993106726978,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,1
36.0,No,1,Sales,Near,3,Life Sciences,87,4,0,2,3,Yes,14,3,2153.0,2.0,1,0,3.0,15,5.0,0,14,7,0.4692057972193834,-0.03096123402423368,2.6917525878297717,0.7985960322954003,-0.682655386581575,0
34.0,No,2,Sales,Far,3,Marketing,80,4,0,4,4,Yes,22,3,2579.0,3.0,5,1,3.0,22,8.0,1,13,9,1.372674652234761,0.7390235462261702,2.4153596660447314,1.3598443998864354,-0.37295569472133927,0
29.0,Yes,2,Research & Development,Near,3,Life Sciences,63,3,0,1,1,Yes,21,3,2319.0,1.0,1,1,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
32.0,No,1,Sales,Very far,3,Marketing,56,1,0,4,4,No,12,2,2743.0,2.0,3,0,4.0,32,2.0,0,0,0,2.663344445113872,-0.8009460142746375,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
35.0,No,2,Human Resources,Near,3,Human Resources,37,3,0,1,3,No,13,4,5197.0,3.0,1,1,3.0,7,2.0,5,6,0,-0.5633300370839054,-0.8009460142746375,0.4806092135494497,-1.1657732542732226,0.8658430727196034,0
36.0,No,2,Research & Development,Near,2,Life Sciences,70,4,0,4,4,No,15,2,6652.0,3.0,2,1,3.0,26,6.0,7,8,8,1.8889425693864055,0.22570035939256758,1.03339505711953,1.079220216090918,1.4852424564400748,2
53.0,No,2,Research & Development,Near,4,Medical,98,3,0,1,3,No,14,3,14275.0,3.0,2,1,3.0,20,12.0,0,3,2,1.1145406936589388,1.7656699198933752,-0.3485695518056709,-0.6045248866821875,-0.682655386581575,1
45.0,No,0,Human Resources,Near,1,Medical,87,4,0,1,2,No,11,3,5593.0,2.0,1,1,3.0,1,1.0,0,0,0,-1.337731912811372,-1.0576076076914387,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
46.0,No,1,Research & Development,Near,4,Technical Degree,98,3,0,2,4,No,11,4,10527.0,3.0,1,2,3.0,14,2.0,4,11,11,0.3401388179314723,-0.8009460142746375,1.8625738224746506,1.9210927674774705,0.5561433808593677,2
51.0,Yes,1,Research & Development,Very far,2,Life Sciences,97,1,0,1,4,No,16,3,7484.0,1.0,1,2,3.0,5,5.0,1,2,0,-0.8214639956597276,-0.03096123402423368,-0.6249624735907111,-1.1657732542732226,-0.37295569472133927,2
27.0,No,2,Research & Development,Near,4,Technical Degree,98,2,0,1,4,No,20,4,2534.0,4.0,8,1,3.0,19,1.0,0,2,4,0.9854737143710278,-1.0576076076914387,-0.6249624735907111,-0.04327651909115238,-0.682655386581575,0
32.0,No,1,Research & Development,Near,1,Medical,51,3,0,1,2,No,13,1,4998.0,2.0,1,2,3.0,3,3.0,1,2,2,-1.0795979542355498,-0.5442844208578362,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,0
30.0,No,0,Research & Development,Near,1,Medical,36,1,0,1,4,No,12,3,4695.0,3.0,0,2,3.0,5,5.0,1,3,1,-0.8214639956597276,-0.03096123402423368,-0.3485695518056709,-0.8851490704777051,-0.37295569472133927,0
36.0,No,2,Research & Development,Near,2,Medical,35,4,0,4,1,No,17,3,5673.0,4.0,0,1,3.0,23,10.0,13,6,7,1.5017416315226721,1.2523467330597726,0.4806092135494497,0.7985960322954003,3.343440607601489,0
40.0,No,1,Research & Development,Near,3,Other,61,3,0,1,4,No,18,3,13499.0,3.0,0,1,3.0,8,8.0,7,7,7,-0.4342630577959943,0.7390235462261702,0.7570021353344899,0.7985960322954003,1.4852424564400748,1
30.0,No,2,Research & Development,Far,4,Medical,43,4,0,1,3,Yes,11,3,5197.0,5.0,7,1,3.0,5,5.0,2,2,2,-0.8214639956597276,-0.03096123402423368,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
37.11526232114468,No,1,Research & Development,Far,2,Life Sciences,65,3,0,4,3,No,24,3,13458.0,1.0,1,1,3.0,14,14.0,6,10,11,0.3401388179314723,2.278993106726978,1.5861809006896104,1.9210927674774705,1.175542764579839,1
30.0,Yes,2,Sales,Very far,3,Life Sciences,100,2,0,4,2,Yes,16,2,9419.0,2.0,4,2,3.0,22,10.0,0,0,0,1.372674652234761,1.2523467330597726,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,2
44.0,Yes,2,Research & Development,Near,4,Medical,53,3,0,3,1,Yes,14,2,10248.0,3.0,7,1,3.0,31,22.0,5,9,9,2.534277465825961,4.332285854061388,1.3097879789045703,1.3598443998864354,0.8658430727196034,2
32.0,No,2,Research & Development,Near,2,Medical,76,4,0,1,2,No,13,2,5197.0,3.0,1,1,3.0,12,6.0,1,8,7,0.08200485935565012,0.22570035939256758,1.03339505711953,0.7985960322954003,-0.37295569472133927,0
28.0,No,2,Research & Development,Near,4,Medical,87,3,0,1,2,No,17,3,3591.0,3.0,1,2,4.0,1,1.0,1,1,0,-1.337731912811372,-1.0576076076914387,-0.9013553953757513,-1.1657732542732226,-0.37295569472133927,0
40.0,No,2,Research & Development,Near,3,Medical,39,4,0,3,3,Yes,14,3,6513.0,3.0,2,1,3.0,28,5.0,0,4,4,2.1470765279622275,-0.03096123402423368,-0.0721766300206307,-0.04327651909115238,-0.682655386581575,2
38.0,Yes,2,Sales,Near,3,Technical Degree,92,1,0,1,3,No,15,4,2619.0,3.0,3,1,3.0,5,0.0,1,2,2,-0.8214639956597276,-1.31426920110824,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,0
22.0,No,2,Research & Development,Near,1,Medical,40,1,0,1,2,No,12,3,5197.0,6.0,9,1,3.0,6,1.0,2,2,2,-0.6923970163718165,-1.0576076076914387,-0.6249624735907111,-0.6045248866821875,-0.06325600286110364,0
43.0,No,2,Research & Development,Near,4,Life Sciences,35,3,0,3,2,No,14,3,4765.0,2.0,3,0,3.0,29,1.0,0,7,7,2.2761435072501386,-1.0576076076914387,0.7570021353344899,0.7985960322954003,-0.682655386581575,2
34.0,No,2,Research & Development,Near,3,Life Sciences,55,2,0,1,4,No,12,3,5197.0,3.0,3,1,3.0,5,5.0,0,0,0,-0.8214639956597276,-0.03096123402423368,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
37.11526232114468,No,2,Research & Development,Near,3,Technical Degree,74,1,0,1,4,No,12,2,6142.0,2.0,7,1,3.0,17,5.0,1,5,2,0.7273397557952056,-0.03096123402423368,0.2042162917644095,-0.6045248866821875,-0.37295569472133927,2
36.0,No,2,Research & Development,Near,4,Medical,34,2,0,2,3,No,17,3,5647.0,3.0,2,1,3.0,10,3.0,0,0,0,-0.1761290992201721,-0.5442844208578362,-1.1777483171607914,-1.1657732542732226,-0.682655386581575,0
27.0,Yes,2,Research & Development,Near,3,Life Sciences,62,4,0,1,3,Yes,14,1,5197.0,2.0,0,2,3.0,4,4.0,1,2,2,-0.9505309749476386,-0.28762282744103496,-0.6249624735907111,-0.6045248866821875,-0.37295569472133927,0
